"name","screen_name","text","polarity","subjectivity","label"
"Saurabh Barve","sbarve80","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Amish","amishrtrivedi","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Japan Vyas","japanvyas","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Dr. OBGYN","drnngujarathi","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"chintan","chintan_p80","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Sanandan B K","sanandanbk","@rahulkanwal @IndiaToday What exactly so called 'surgical strike' achieved other than what #demonetization achieved?","0.06","0.31","POSITIVE"
"Paras Kumar Singh","parassingh86","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Todd","RadioTodd13","As someone who is trying to break into internet media, this whole YouTube demonetization controversy is unsettling.","-0.15","0.55","NEGATIVE"
"TarunDangi","TarunDangi24","RT @chakshi_j7: @narendramodi @PMOIndia if demonetization can happen why not stop #PrivateSchoolFeeHikeAtrocity ...u r d hope @bjparvind","0.00","0.00","NEGATIVE"
"Ganesh Shevalle","ganeshshevale","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Ayush Mishra","AayuushM","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Tushar Kansal","TusharKansal","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Yatharth Mishra","YatharthMishra_","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Komal Mistry","komzi01","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"gab.ai/murali","muralipiyer","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"प्रयाग के  इलाहाबादी","anityakr","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"ज्ञानेंद्र पंडित#BMJ","GPandit_","RT @hindustanse: #Mind_it.....Arnab Goswami slams Pathological Liar scam king @ArvindKejriwal 👈🙉🐷🐀 for opposing #demonetization https://t.c…","0.00","0.00","NEGATIVE"
"Pareshan Aatma","TheRott_Weiler","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Trollstoy","Trollstoy","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Ramakrishna Prasad","ramkiprasad","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Sharad Singhal","likesharad","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Kamal","KamalRaju","RT @bharat_builder: Lol. Demonetization has fixed a lot, like stone pelters, corruption, black money, join crunch, global warming, racism,…","0.18","0.33","POSITIVE"
"Yummy not Mummy","Sameer470","RT @geetv79: How Demonetization Helped Govt Formation❓
The Loot Helped in 
MLA Shopping, Subverting Mandates 
@KilaFateh @rkhuria @gops333…","0.00","0.00","NEGATIVE"
"🙏🙏🙏🙏","nishi_2000","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"bhavik kotak","bhavik7272","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Santosh here","TwittySant","Dry ATM issue seems to have made comeback. No cash available..dis after 6 months of demonetization.. @adhia03","-0.07","0.60","NEGATIVE"
"Sumeet Khanna","sumeetkhanna","RT @SusanLund_DC: Early lesson's from #India's demonetization: huge boost for mobile finance operators, little impact on corruption https:/…","0.10","0.57","POSITIVE"
"MANOJ GESULAN","manoj_gesulan","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"sanjay kumar","aquasanjay","RT @ParagGorghate: @RoevanScoob @Khushireturns @aquasanjay @haardik2005 @bsindia Greatest economist is modi. Only he can think of demonetiz…","0.50","1.00","POSITIVE"
"sadhuvaad","sadhuvaad","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Smaulgld","Smaulgld","Indian #Silver Imports Fail To Improve Post Demonetization https://t.co/erer0X7nI1 #podcasts","-0.50","0.30","NEGATIVE"
"राहुल बंसल🇮🇳","rahul1521993","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"DCP","ab041937","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Nikhil","nikhilamaya","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Anil Agrawat","HariyaneKaChora","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Aman Bhardwaj","amanbhardwaj998","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Hemant","hemantweeter","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Sumedh Habbu","sumedhhabbu","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"liar","guruji_","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"MalapatiRaja","malapatiraja","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Dilawar","TheShaikh_","You were a boon during #demonetization, stay true to your services @Paytmcare @paytm https://t.co/LIEbiBmb6K","0.35","0.65","POSITIVE"
"#AntiHinduBollywood","asswesee","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"AbSi","abhayinsearch","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Krishna Kulkarni","Krish_BJP","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"NIL","nilleo007","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Rajan ptt","Rajan_ptt","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"sujitchandran","sujitchandran","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Maulin Shah","maulinshah9","RT @geetv79: How Demonetization Helped Govt Formation❓
The Loot Helped in 
MLA Shopping, Subverting Mandates 
@KilaFateh @rkhuria @gops333…","0.00","0.00","NEGATIVE"
"Sachinnathwani","StarzForex","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Rahul Thakur","rahulnaththakur","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"कौस्तुभ तिवारी","Koustubh1","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"shivayogi","shivayogi42","RT @bharat_builder: Lol. Demonetization has fixed a lot, like stone pelters, corruption, black money, join crunch, global warming, racism,…","0.18","0.33","POSITIVE"
"Gurucharan","Gurucharan2703","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"R@vi","Ravinath1412","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Aashish Sanghi","SanghiAashish","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Diwakar#RG","PainoliD","RT @geetv79: How Demonetization Helped Govt Formation❓
The Loot Helped in 
MLA Shopping, Subverting Mandates 
@KilaFateh @rkhuria @gops333…","0.00","0.00","NEGATIVE"
"poppy david","PoppyMpf6666","RT @geetv79: How Demonetization Helped Govt Formation❓
The Loot Helped in 
MLA Shopping, Subverting Mandates 
@KilaFateh @rkhuria @gops333…","0.00","0.00","NEGATIVE"
"Achyutha","achyutha","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Mukesh Pathak","MukeshPathakji","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Underrated","Diverted_Soul","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Roshan","itsmeroshan2121","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Maddy","PindiMadan","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Sumesh Bhat","sumeshrbhat","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Dr Kushesh Gupta","dockushesh","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Sachin","sacsubr","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Bikash Jha","MithilaBikash","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Sharat Chandra","sharat_suave","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Rohit Kumar Agarwal","rohitagarwal86","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Nischay Jain","Nischaytweets","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Basic Income News🌱","BasicIncomeNews","RT @JustinSandefur: Can cash -- or the end of cash -- end poverty in India?
https://t.co/LffZzfOKf8
Feat. @arvindsubraman and @MartinRavall…","0.00","0.00","NEGATIVE"
"Shalini Brajesh","ShaliniBrajesh","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Maverick देशभक्त","Niraj5999","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"praneeth kumar reddy","gp_theelixir","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Er Hemant","hemant_shiyal","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Prateek Shukla","ipratikshukla","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"ajinkya wakhale","ajinkyawakhale3","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Parag Gorghate","ParagGorghate","@RoevanScoob @Khushireturns @aquasanjay @haardik2005 @bsindia Greatest economist is modi. Only he can think of demo… https://t.co/TeCzfLtPJN","0.50","1.00","POSITIVE"
"neverMind","kapshere","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"Manjot Singh","malatau","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"AVR","venkatkkd","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
