name,screen_name,text,polarity,subjectivity,label
#ABVP,aashish_bhalla,@194Seven money flow restarted after initial setback due to demonetization.Good Friend pushing in 'strategic assetsâ€_ https://t.co/JBvXiappUt,-0.06,0.19,NEGATIVE
#DestroyTheAadhaar,Stupidosaur,RT @GreatGameIndia: .@ashwani_mahajan @s_navroop @WG_Burton @AnkitLal Exclusive research on the global #WarOnCash #Demonetization and #Cashâ€_,0,0,NEGATIVE
Naveen Sharma,NaVeenSharMa16,"@kavita_krishnan if so then, where were these stone pelters, made due to AFSPA, per ur reason, post 8th December when demonetization happnd?",-0.13,0.38,NEGATIVE
à_¨à§€à__à_¸à§Åà_¨à§€à__,trunils,"RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization#TrustBJP https://t.co/PK9qO92K4N",0,0,NEGATIVE
Drama Lover,dramalover4er,@ravindranayakn @kapsology tch tch bhakts get offended if their god is questioned! So what was said about surgicalâ€_ https://t.co/7j3IO7dcbH,0,0,NEGATIVE
Amit Singh,amitsingh7680,Demonetization lingers as IIP contracts in February https://t.co/a0J9xgUxjT via @dna,0,0,NEGATIVE
Abdul. Nasser Asif,AbdulNasser21,RT @Kahaanify: Demonetization was a terrible idea btw.,-1,1,NEGATIVE
JJ Homes,TupperCoLLC,@HYINAAA @AngryJoeShow @YTCreators it seems stupid for him to complain about just a demonetization claim. He shouldâ€_ https://t.co/TwoRDPvyYW,-0.8,1,NEGATIVE
RAJAT KASHYAP,rajatkashyap149,RT @digvijaya_28: Demonetization lingers as IIP contracts in February | Latest News &amp; Updates at Daily News &amp; Analysis https://t.co/FRNAKe7â€_,0.25,0.45,POSITIVE
RI â_«ï¸èâ_ªï¸è,Kahaanify,Demonetization was a terrible idea btw.,-1,1,NEGATIVE
HolyCowConsciousness,DyingConsciousn,"I thought demonetization had solved the Kashmir problem in 50 days flat ! NO.Cc @Chopsyturvey @majorgauravarya https://t.co/djebZTT42M",-0.03,0.13,NEGATIVE
Jan-Philipp Love,sr71skunkworx,YouTube demonetization: Plane crashes and YouTube donâ€™t mix â€“ TomoNews https://t.co/fmhGST60o0 https://t.co/bKbAvEaXQL,0,0,NEGATIVE
the beast,Wes_Rulz,Breaking News : Joe Vargas aka  Angry Joe is whining about demonetization...  give him bitts on his shitty reacts videos and patreon.,-0.5,1,NEGATIVE
Expertum Analystixum,ExpertAnalystix,"Can someone share the ""Stone Pelting - Demonetization"" equation please? Lost it somewhere and urgently need to do some calculations.",0,0,NEGATIVE
WhatâÅ‰ï¸è_Ÿ’¯,aCanadianGuyeh,"@datnofact I don't think Phil gets the joke, he also thinks the Kekistani flag is due to low adverts &amp; demonetizatiâ€_ https://t.co/0F6JhT8u80",-0.06,0.34,NEGATIVE
sonu,sonu97849997,I liked a @YouTube video https://t.co/aiDNagfFxG Youtube Demonetization se related 25 sawaal. à¥¨à¥« à_¸à_µà__à__,0.3,0.6,POSITIVE
Aakash Raj Razdhan,Ateendriyo,@WhyTheFace_ @rahulroushan @attomeybharti @divya_16_ @Moskvaa @_Namrataa @doubtinggaurav @Sharanyashettyyâ€_ https://t.co/imPHLPk5lB,0,0,NEGATIVE
Heart Healer,doc_cardiac,@WrongDoc Proof that demonetization did'nt cure naturally born commie retarded brainless parasites,-0.35,0.6,NEGATIVE
Amirtha,amirthalakshmi3,Really @narendramodi replying to everyone's tweet?!_Ÿ˜¶ should I ask him about demonetization?! _Ÿ™ˆ_Ÿ™_,0.25,0.2,POSITIVE
Ouroboros _Ÿêç,serpentinfinity,"Silencing/ Starving Out the Opposition: The Demonetization of YouTube, Google: Dissidents Will Be Silenced https://t.co/LlQcO0hYjU",0,0,NEGATIVE
âœ¨ÏÅÏƒÏÅÑ”ÑƒÑ”âœ¨,aneezx,"@BeingAnoopSethu @rakaece @dhanji85 @pankajlucky3 @hardik_pola PROOF!!! Let's start from Make in India, Demonetizatâ€_ https://t.co/X9W7JB9LNh",0,0,NEGATIVE
The Nuclear Chaos,Simia_Pugno,"RT @aCanadianGuyeh: Old man Thunderf00t doesn't get parody, claims to think demonetization of videos is b/c of #KekistaniFlag when in actuaâ€_",0.1,0.2,POSITIVE
The Exponent,NaveenTwtz,RT @fidonomics: Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos,0.5,0.35,POSITIVE
à_¸à__à_¿à_¨ à_œà¥ˆà_¨,sjbupi,@TGDEEPAK @TheOfficialSBI It's not due to demonetization. SBI has a tendency to don't facilitate customers.,0.06,0.38,POSITIVE
Hot Video India,hotvideoin,https://t.co/oQzsE6C6Cg LIVE: DISCUSSION ON DEMONETIZATION IN RAJYA SABHA - PM MODI IN THE HOUSE (COURTEST RS TV) #video #live,0.14,0.5,POSITIVE
Guru Prasad,Guru_LB,RT @fidonomics: Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos,0.5,0.35,POSITIVE
T G DEEPAK,TGDEEPAK,@TheOfficialSBI These problems are becoz of demonetization what govt got from this I don't know...Common people facâ€_ https://t.co/ruAa0HJMS6,0,0,NEGATIVE
vijay banga,lekh27,Before election 20 mn jobs were promised but 20 mn have vanished due to demonetization - https://t.co/gHNR1ZKOSO,-0.13,0.38,NEGATIVE
Abhinav KR,abhinav_kr,I liked a @YouTube video https://t.co/butDSqmbWQ Shridhar on Demonetization &amp; US Election,0.6,0.8,POSITIVE
Vijay MSD,MassnaVijay,RT @fidonomics: Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos,0.5,0.35,POSITIVE
Bharath Tinz,BharathTinz,RT @fidonomics: Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos,0.5,0.35,POSITIVE
The Protagonist,fidonomics,Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos,0.5,0.35,POSITIVE
Marshal PrahladSingh,marshalprahlad,RT @digvijaya_28: Demonetization lingers as IIP contracts in February | Latest News &amp; Updates at Daily News &amp; Analysis https://t.co/FRNAKe7â€_,0.25,0.45,POSITIVE
PCGamerCaptain,PCGamerCapt,@thunderf00t @Sargon_of_Akkad Good point.  What advertiser wants exposure on Talk Islam and their BS yet they avoid demonetization,0.45,0.35,POSITIVE
Vinz,mindkhichdi,Just saw Demonetization queue outside Glocal. Amazing! #indiranagar #bengaluru,0.38,0.48,POSITIVE
kayla forrester,solyrah,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
Amey,panauticon,Snapchat CEO triggered more people than Modi triggered with demonetization.,0.5,0.5,POSITIVE
Soulcatch,Soulcatch,"@doddleoddle With the recent demonetization of popular YT channels, do you still think there can be honesty when $'s are involved?",0.3,0.57,POSITIVE
Danny Alberta,DannyAlberta77,The #Millennials whining about #YouTube demonetization is so damn delicious. These entitled leftist asses act like they invented streaming.,0.47,0.8,POSITIVE
zr0yr,krofoot,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
à_èà_¨ à_‡à_‚à_¡à_¿à_¯à_¨ à_ªà¥çà_°à¥‡à_¯à_° !,foolsgreengold,@Datoism complementing... We still want ram mandir.. anti romeo... Teachings of RSS... demonetization... Not snapchat ..,0,0,NEGATIVE
Gaurav Jain,gauravcam,How Demonetization Affected Travelers From Around The World https://t.co/dbuSSSYluO #lifehacks,0,0,NEGATIVE
Carl Ng,cdxxcd11,RT @thunderf00t: holy crap! just found out 'bout the 'skeptical youtubers' response to YT demonetization was -a hastag campaign. #kekistanâ€_,-0.75,0.65,NEGATIVE
Piyush Kulshreshtha,ThinkersPad,@Hari4BJP Tell me post demonetization. _Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ,0,0,NEGATIVE
Gautam Chakraborti,gautamchakrabti,@TrueIndology @anand_t2 They have nothing but daily money to work for. Army must find out who's funding and how. Itâ€_ https://t.co/lVG6gkFNgR,0,0,NEGATIVE
INTOLERANT INDIAN,saisuryab,@kavita_krishnan Naxals must be running like crazy after demonetization _Ÿ_¡_Ÿ_£,-0.6,0.9,NEGATIVE
shivamupamanyu,upamanyunsp,RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/Ymâ€_,0.35,0.65,POSITIVE
R K,kejriwall,"RT @Dr_SarithaAR: AAP &amp; AK hv consistently voiced on national issues be it Farmer, CrossBorderTerrorism, Demonetization, EVM, CorruptionLeâ€_",0.25,0.25,POSITIVE
Kya Kaise,KyaKaise,"25 viewer Questions about YouTube Demonetization and the latest developments, answered. 25 sawaal YouTube demonetizâ€_https://t.co/vnC2kmSvnh",0.5,0.9,POSITIVE
Utkarsh Raizada,raizada_utkarsh,"RT @inNatGeo: See how demonetization boosted economy for digitization yet perturbed many citizens, on India Remonetized premiering 20th Aprâ€_",0.25,0.25,POSITIVE
Raghavendra,arvinrags,"RT @Dr_SarithaAR: AAP &amp; AK hv consistently voiced on national issues be it Farmer, CrossBorderTerrorism, Demonetization, EVM, CorruptionLeâ€_",0.25,0.25,POSITIVE
Deus Vult Jr.,DeusVultJr,@RoamingMil at first I didn't care about YouTube demonetization. Like get a real job. But this is real censorship wâ€_ https://t.co/n0BSWvQrnO,0.22,0.31,POSITIVE
Don Lichterman (SCA),SunsetDaily,I added a video to a @YouTube playlist https://t.co/o1t9KchNpr YouTube demonetization: Gun-related channels hit by demonetization,0,0,NEGATIVE
The Chakolebaaz,Chakolebaaz,That sounds like demonetization coverage by Indian media. https://t.co/wWMLgt822C,0,0,NEGATIVE
Chirag Purohit,ChiragPurohit71,"RT @KyaKaise: 25 viewer Questions about YouTube Demonetization and the latest developments, answered. 25 sawaal YouTube... https://t.co/7bâ€_",0.5,0.9,POSITIVE
Satish Barujana MPYC,satish_patidar_,RT @virbhadrasingh: #Aamaadmi was expecting some respite after experiencing bad phase of demonetization but #Budget2017 failed to come up tâ€_,-0.6,0.48,NEGATIVE
Satish Barujana MPYC,satish_patidar_,RT @virbhadrasingh: #Demonetization led to slow growth rate of the state economy and it has badly effected agriculture and other sectors #Bâ€_,-0.38,0.48,NEGATIVE
Kya Kaise,KyaKaise,"25 viewer Questions about YouTube Demonetization and the latest developments, answered. 25 sawaal YouTube... https://t.co/7b2sS5B7xX",0.5,0.9,POSITIVE
Rounak Jain,jainrounak,Almost Demonetization-level cash crunch in ATMs in Hyderabad. Insanity.,0,0,NEGATIVE
à_ªà_‚. à_…à_µà_¿à_°à__à_® à__à¥Œà_¬à¥‡,viramchaubey,"Aftershock: Impact of Demonetization on India and Investmentshttps://t.co/66snUbvLTb@drajoykumar @RajaBrar_INCâ€_ https://t.co/hTb2zSUDej",0,0,NEGATIVE
Essa,M_Essa91,"RT @RubinOfAkkad: Me, a skeptic youtuber who is upset about demonetization of my videos:""Capitalism and deregulation are good""",0.7,0.6,POSITIVE
Anonymous,Anon_Emy,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
Varun Nagpal,VarunNagpaal,@thesuniljain I think comparison between Feb'16 and Feb'17 is what matters from POV of demonetization and of course it is staggering,0,0,NEGATIVE
Dr Saritha Rodrigues,Dr_SarithaAR,"AAP &amp; AK hv consistently voiced on national issues be it Farmer, CrossBorderTerrorism, Demonetization, EVM, CorruptionLets not be insecure!",-0.19,0.56,NEGATIVE
earl of pussygrab,white_urn,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
JoÃ£o Pereira,carlo1pr,"@manicidiot @thunderf00t Tbf, this started with Sargon's tweet about demonetization of one video. But apparently itâ€_ https://t.co/nc43YOw8mR",0.05,0.35,POSITIVE
_Ÿ†˜_Ÿ’¯Lotion _Ÿ’¯_Ÿ†˜,LotionOfMotion,"RT @RubinOfAkkad: Me, a skeptic youtuber who is upset about demonetization of my videos:""Capitalism and deregulation are good""",0.7,0.6,POSITIVE
Maciej ZiÃ_Å‚kowski,satoshiPL,RT @GreatGameIndia: .@ashwani_mahajan @s_navroop @WG_Burton @AnkitLal Exclusive research on the global #WarOnCash #Demonetization and #Cashâ€_,0,0,NEGATIVE
JJ,JugnuJee,"RT @mkatju: people have got stunts like, Swachata Diwas,Yoga Day, Demonetization,anti-Romeo drives,gau rakshaks,etc.Yet de have voted forâ€_",0,0,NEGATIVE
Great Game India,GreatGameIndia,.@ashwani_mahajan @s_navroop @WG_Burton @AnkitLal Exclusive research on the global #WarOnCash #Demonetization andâ€_ https://t.co/4y3krVIO4o,0,0,NEGATIVE
Patrick Reed,patjreed,"@RoamingMil Intimidating hacks, demonetization, removal, and hassling you bureaucratically. I think somebody is tryâ€_ https://t.co/NKgAetic4V",0,0,NEGATIVE
éœ_ç_‹å_ê,princeOfDew,"RT @aCanadianGuyeh: Old man Thunderf00t doesn't get parody, claims to think demonetization of videos is b/c of #KekistaniFlag when in actuaâ€_",0.1,0.2,POSITIVE
NurdRage,NurdRage,the youtube demonetization event didn't affect me. I was already effectively demonetized years ago.,0.6,0.8,POSITIVE
Drama Lover,dramalover4er,"@ravindranayakn @kapsology U mean Modi lied_Ÿ˜_ didn't he say surgical strikes wiped off terrorism, demonetization finâ€_ https://t.co/gS47DuEZov",-0.31,0.69,NEGATIVE
WhatâÅ‰ï¸è_Ÿ’¯,aCanadianGuyeh,"Old man Thunderf00t doesn't get parody, claims to think demonetization of videos is b/c of #KekistaniFlag when in actuality it isn't.",0.1,0.2,POSITIVE
Rand Paul Fan Acc.,ComradeYellow46,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
Anarchy,Velvet_Anarchy,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
MILO Magazine,MiloWear1A,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
Amresh Kumar,kamresh,"@sardesairajdeep Money for those ad,bannerd paid cashless Or it is the black money that BJP converted to white justâ€_ https://t.co/LVJrej33MF",-0.08,0.22,NEGATIVE
LynnMStepanek,LynnInTheTrees,"RT @RubinOfAkkad: Me, a skeptic youtuber who is upset about demonetization of my videos:""Capitalism and deregulation are good""",0.7,0.6,POSITIVE
Gullible Skeptic,RubinOfAkkad,"Me, a skeptic youtuber who is upset about demonetization of my videos:""Capitalism and deregulation are good""",0.7,0.6,POSITIVE
NatGeo Channel India,inNatGeo,"See how demonetization boosted economy for digitization yet perturbed many citizens, on India Remonetized premierinâ€_ https://t.co/7XCfp7fXDF",0.5,0.5,POSITIVE
Dundesh Chiniwar,dundeshchiniwar,Demonetization hardly had  any affect on the corrupt _Ÿ˜‚_Ÿ˜‚ https://t.co/e2E7YZFMeD,-0.4,0.77,NEGATIVE
Nelly Redman,nelly_redman,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
Newskochhar,newskochhar,"RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization#TrustBJP https://t.co/PK9qO92K4N",0,0,NEGATIVE
Nursultan Tulyakbay,Hnybdgr13,"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I geâ€_",0.5,0.5,POSITIVE
Adil Bhai,EquityAdil,"RT @MilanV: JP Morgan notes that economic data has begun to revert to mean, post-demonetization https://t.co/rLr6wGdeaa",-0.06,0.44,NEGATIVE
MRidul,mridulmahanta,RT @_rgupta: Those in power can make huge money these days by selling stocks short and taking crazy decisions like demonetization to make bâ€_,-0.07,0.7,NEGATIVE
Milan Vaishnav,MilanV,RT @CGDev: This Tuesday join #CGDTalks discussion on #India's econ w/ @arvindsubraman &amp; moderated by @AnnieLowrey https://t.co/blTu79faHP,0,0,NEGATIVE
CGD,CGDev,This Tuesday join #CGDTalks discussion on #India's econ w/ @arvindsubraman &amp; moderated by @AnnieLowrey https://t.co/blTu79faHP,0,0,NEGATIVE
rg,_rgupta,Those in power can make huge money these days by selling stocks short and taking crazy decisions like demonetization to make billions.,-0.07,0.7,NEGATIVE
Anand Henry,anand_henry,Effect of demonetization!!! https://t.co/EljvI7EKIB,0,0,NEGATIVE
Anand Henry,anand_henry,@sardesairajdeep Effect of demonetization!!!,0,0,NEGATIVE
Sisha,wavehit,"RT @Nesenag: @c_aashish All these snarky tweets are fine but can you switch between Demonetization, EVMs, Aadhar and Tunday Kebabs with nonâ€_",0.42,0.5,POSITIVE
Prashant Jadhav,PintuJadhavBJP,RT @ThinkingHearts: @narendramodi @Divsbabs 20 years later this Digital India initiative + Demonetization would be read in our text books aâ€_,0,0,NEGATIVE
International Woman,IntlWOM,.@YouTube needs to pay a steep price for this demonetization BS. Customers have the real power. Your eyeballs are worth a LOT of money.,0.25,0.2,POSITIVE
Vivek Saraf,surgicalspirit,@BkkBanker There is a trend towards change post #demonetization,0,0,NEGATIVE
Nayan Sharma,nayansharma62,Automobile Sectorâ€™s Resurgence AfterÂ Demonetization https://t.co/po0w3x2lCU https://t.co/KSwo4GrngU,0,0,NEGATIVE
Danish Khan,khanrisising,RT @yksingh26: Wasn't #DeMonetisation supposed to curb stone pelting ?Didn't we hear voices propagating theories that Demonetization has drâ€_,0,0,NEGATIVE
Rage,RageAfterStorm,RT @Whitesquall_87: @RageAfterStorm Well that's quite relevant to my comment. Demonetization is like the gateway drug to deletion lol. Hopeâ€_,0.6,0.8,POSITIVE
